1,0.637
1,0.583
1,0.621
1,0.610
1,0.612
6,0.756
6,0.744
6,0.798
6,0.793
6,0.735
11,1.018
11,1.054
11,1.013
11,1.049
11,1.034
16,1.133
16,1.168
16,1.123
16,1.157
16,1.141
21,1.198
21,1.185
21,1.190
21,1.163
21,1.170
26,1.251
26,1.202
26,1.204
26,1.222
26,1.216
31,1.279
31,1.266
31,1.252
31,1.257
31,1.231
36,1.371
36,1.308
36,1.296
36,1.310
36,1.364
41,1.484
41,1.321
41,1.425
41,1.381
41,1.337
46,1.522
46,1.541
46,1.467
46,1.511
46,1.481
51,1.588
51,1.553
51,1.556
51,1.540
51,1.550
56,1.633
56,1.600
56,1.619
56,1.633
56,1.626
61,1.712
61,1.632
61,1.698
61,1.702
61,0.675
66,1.845
66,1.899
66,1.879
66,0.853
66,1.183
71,1.964
71,2.556
71,0.619
71,0.776
71,0.759
76,2.778
76,2.925
76,3.072
76,2.584
76,2.900
81,2.913
81,3.184
81,2.843
81,2.633
81,2.625
86,2.937
86,3.215
86,3.004
86,2.651
86,2.627
91,3.012
91,3.397
91,3.064
91,2.975
91,2.807
96,3.131
96,3.084
96,3.063
96,3.221
96,3.148
101,3.234
101,3.145
101,3.171
101,3.182
101,3.266
106,3.239
106,3.408
106,3.309
106,3.250
106,0.621
111,0.839
111,0.836
111,0.826
111,0.845
111,0.900
116,1.189
116,1.262
116,1.271
116,1.303
116,0.632
121,3.744
121,4.261
121,4.626
121,1.038
121,1.036
126,4.753
126,4.421
126,4.508
126,4.521
126,4.519
131,4.441
131,4.908
131,1.606
131,1.599
131,2.218
136,4.790
136,4.560
136,5.044
136,4.626
136,1.490
141,4.544
141,4.486
141,0.729
141,0.706
141,0.722
146,4.712
146,4.457
146,0.737
146,0.740
146,0.724
