1,0.641
1,0.617
1,0.619
1,0.642
1,0.629
6,0.999
6,0.944
6,0.976
6,0.938
6,0.980
11,1.373
11,1.284
11,1.322
11,1.320
11,1.291
16,1.798
16,1.805
16,1.883
16,1.881
16,1.841
21,2.364
21,2.246
21,2.117
21,2.294
21,2.211
26,2.575
26,2.624
26,2.370
26,2.563
26,2.467
31,2.942
31,3.105
31,3.247
31,3.102
31,3.025
36,3.713
36,3.764
36,3.889
36,3.655
36,3.537
41,4.845
41,4.425
41,4.276
41,4.309
41,5.278
46,4.539
46,4.352
46,4.152
46,5.011
46,5.123
51,5.127
51,4.694
51,4.620
51,4.513
51,4.637
56,4.751
56,4.893
56,4.713
56,4.692
56,4.688
61,4.840
61,4.763
61,5.297
61,5.001
61,5.291
66,5.072
66,4.864
66,5.322
66,4.939
66,5.119
71,5.601
71,5.603
71,5.407
71,5.401
71,5.289
76,5.527
76,6.065
76,5.886
76,5.998
76,5.915
81,6.315
81,6.230
81,6.232
81,5.888
81,6.333
86,6.550
86,6.184
86,6.539
86,5.659
86,6.423
91,6.919
91,6.476
91,6.650
91,6.177
91,6.717
96,7.051
96,7.191
96,6.897
96,7.216
96,6.955
101,7.130
101,7.508
101,7.547
101,7.413
101,7.567
106,7.343
106,7.879
106,8.025
106,8.144
106,7.825
111,8.340
111,8.720
111,8.608
111,8.700
111,8.700
116,9.529
116,9.618
116,9.333
116,9.934
116,9.235
121,9.969
121,10.041
121,9.720
121,10.062
121,9.663
126,11.053
126,10.701
126,10.751
126,10.833
126,10.986
131,11.751
131,11.564
131,11.269
131,11.327
131,11.659
136,12.198
136,12.317
136,12.127
136,12.355
136,0.456
